"Date of 
Encashment","Bond
Number",Name of the Political Party,Denominations,"Account no. of
Political Party","Pay Branch
Code",Pay Teller
12-04-2019,TL12476,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL12474,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL12478,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL12468,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL12484,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL12482,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL12470,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL888,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL876,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL883,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL886,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL880,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL894,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL898,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL896,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL892,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL890,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL776,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL780,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL1627,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL1644,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL1633,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL1646,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL1636,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11275,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11276,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11274,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11279,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11280,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11278,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11266,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11272,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11273,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11271,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10835,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10834,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10837,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL10833,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10836,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10872,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10875,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10851,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10873,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL10874,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11343,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11328,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11342,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11346,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11330,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11339,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11329,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11347,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11331,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11335,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11340,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11344,Bharatiya Janata Party,1000000,*******8244,691,3627829
12-04-2019,TL11336,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11338,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11334,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11341,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11327,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11332,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11345,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL11333,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10538,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10547,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10542,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10544,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10549,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10510,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10506,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10508,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10502,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10504,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10528,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10536,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10530,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10534,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10525,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10514,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10521,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10512,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10519,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,TL10516,Bharatiya Janata Party,1000000,*******8244,691,3300196
12-04-2019,OL2124,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2132,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2122,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2126,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2128,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2134,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2130,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2136,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2140,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2138,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2149,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2131,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2145,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2135,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2141,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2137,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2139,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2143,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2133,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL2147,Bharatiya Janata Party,100000,*******8244,691,3627829
12-04-2019,OL3056,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3059,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3064,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3053,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3062,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3101,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3102,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3106,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3105,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OL3103,Bharatiya Janata Party,100000,*******8244,691,3300196
12-04-2019,OC2586,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC2603,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC5253,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC5252,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC5255,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC5251,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC5254,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC5257,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,OC5258,"President, All India Congress Committee",10000000,*******4012,691,3627829
12-04-2019,TL11010,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL11004,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL11006,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL11002,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL11008,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL772,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL774,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL770,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL766,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL768,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,TL7523,"President, All India Congress Committee",1000000,*******4012,691,3300196
12-04-2019,OC6639,Shivsena,10000000,*******4444,300,6283527
12-04-2019,OC6633,Shivsena,10000000,*******4444,300,6283527
12-04-2019,TL6859,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL6857,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL6861,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL6853,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL6855,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12332,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12330,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12428,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12426,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12424,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12430,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12422,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12490,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12486,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12495,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12488,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12499,Shivsena,1000000,*******4444,300,6283527
12-04-2019,TL12011,Telugu Desam Party,1000000,*******3067,847,3367975
12-04-2019,TL12009,Telugu Desam Party,1000000,*******3067,847,3367975
12-04-2019,TL12030,Telugu Desam Party,1000000,*******3067,847,3367975
12-04-2019,OC4272,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),10000000,*******6354,847,3367975
12-04-2019,OC4536,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),10000000,*******6354,847,3367975
12-04-2019,OC4526,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),10000000,*******6354,847,3367975
12-04-2019,OC4538,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),10000000,*******6354,847,3367975
12-04-2019,OC4518,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),10000000,*******6354,847,3367975
12-04-2019,OC5353,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),10000000,*******6354,847,3367975
12-04-2019,TL7536,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),1000000,*******6354,847,3367975
12-04-2019,TL7538,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),1000000,*******6354,847,3367975
12-04-2019,OL23624,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),100000,*******6354,847,3367975
12-04-2019,OL23620,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),100000,*******6354,847,3367975
12-04-2019,OL23618,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),100000,*******6354,847,3367975
12-04-2019,OL23622,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),100000,*******6354,847,3367975
12-04-2019,OL23626,Ysr Congress Party (Yuvajana Sramika Rythu Congress Party),100000,*******6354,847,3367975
15-04-2019,OL162,All India Anna Dravida Munnetra Kazhagam,100000,*******5199,800,2770121
15-04-2019,OL187,All India Anna Dravida Munnetra Kazhagam,100000,*******5199,800,2770121
15-04-2019,OL174,All India Anna Dravida Munnetra Kazhagam,100000,*******5199,800,2770121
15-04-2019,OL179,All India Anna Dravida Munnetra Kazhagam,100000,*******5199,800,2770121
15-04-2019,OL165,All India Anna Dravida Munnetra Kazhagam,100000,*******5199,800,2770121
15-04-2019,OC4314,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4318,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4316,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC3676,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC3679,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC3680,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC3682,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC3681,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2617,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2602,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2594,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2595,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4512,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4519,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2597,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4532,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4511,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4533,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4523,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4508,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4530,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4514,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4516,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4534,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2598,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4520,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4513,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4515,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4524,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2599,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4517,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4521,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4527,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC2600,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4529,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4525,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4531,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4522,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC4528,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC5165,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC5167,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC5166,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,OC5259,Bharatiya Janata Party,10000000,*******8244,691,4567455
15-04-2019,TL6871,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL6865,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL6863,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL6867,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL6869,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12372,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12366,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12380,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12382,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12376,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12374,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12368,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12370,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12378,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12362,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12360,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12377,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12364,Bharatiya Janata Party,1000000,*******8244,691,4567455
15-04-2019,TL12381,Bharatiya Janata Party,1000000,*******8244,691,4567455
